"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.166559922252193,6,268,2.21758092653615,"LAKE ADULT KIDNEY C9 THIN ASCENDING LIMB","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/LAKE_ADULT_KIDNEY_C9_THIN_ASCENDING_LIMB"," ENO1  SRP14  YWHAB  ANXA4  ATP5MC3  ADGRG1"
0.166559922252193,6,268,2.21758092653615,"DESCARTES MAIN FETAL THYMIC EPITHELIAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_MAIN_FETAL_THYMIC_EPITHELIAL_CELLS"," SH3RF3  PIKFYVE  PARP3  CUL9  CUX1  DDB2"
0.1671753409234,4,142,2.79019571977318,"ZHONG PFC MAJOR TYPES NPCS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/ZHONG_PFC_MAJOR_TYPES_NPCS"," VIM  MCM4  EOMES  HAT1"
0.1671753409234,11,630,1.72947845804989,"DESCARTES FETAL CEREBELLUM MICROGLIA","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_CEREBELLUM_MICROGLIA"," VSIG4  CX3CR1  LCP1  CSF1R  GAL3ST4  ANXA4  ITGB3  SASH3  CD163  SPN  TMCO4"
0.170947425621134,6,272,2.18496944232238,"TRAVAGLINI LUNG BRONCHIAL VESSEL 2 CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL"," STOM  ATP1B3  F8  TPM4  LMNA  YWHAH"
0.170947425621134,4,144,2.751443001443,"RUBENSTEIN SKELETAL MUSCLE PERICYTES","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES"," PDGFRB  ATP5MC3  SRI  YWHAB"
0.170947425621134,3,87,3.41558441558442,"GAUTAM EYE IRIS CILIARY BODY CYTOTOXIC T CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAUTAM_EYE_IRIS_CILIARY_BODY_CYTOTOXIC_T_CELLS"," DMXL1  TMEM63A  APOBEC3G"
0.172231296718363,6,273,2.17696589125161,"FAN OVARY CL10 PUTATIVE EARLY ATRESIA GRANULOSA CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_OVARY_CL10_PUTATIVE_EARLY_ATRESIA_GRANULOSA_CELL"," DMAC1  SRI  ATP5MC3  AP2M1  SRP14  NDUFB2"
0.174162237536172,5,208,2.38105644355644,"GAO ESOPHAGUS 25W C4 FGFR1HIGH EPITHELIAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAO_ESOPHAGUS_25W_C4_FGFR1HIGH_EPITHELIAL_CELLS"," DCHS1  PDGFRB  PI16  POLL  TGFBR3"
0.174955819038547,6,275,2.1611334120425,"TRAVAGLINI LUNG BASOPHIL MAST 1 CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_BASOPHIL_MAST_1_CELL"," LMNA  VIM  ANXA1  ANXA4  RAB34  AP2M1"
0.174982168892757,3,89,3.33882970961623,"MENON FETAL KIDNEY 0 CAP MESENCHYME CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MENON_FETAL_KIDNEY_0_CAP_MESENCHYME_CELLS"," ANKRD11  CUX1  CCDC14"
0.176473999596833,10,567,1.74694793742413,"MURARO PANCREAS ALPHA CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MURARO_PANCREAS_ALPHA_CELL"," NDUFB2  EPHX2  FBXL16  SH3KBP1  PAPSS2  RADX  RGS9  LDLRAP1  HPS1  PPP2R2B"
0.176473999596833,3,90,3.3017316017316,"DESCARTES FETAL EYE VASCULAR ENDOTHELIAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_EYE_VASCULAR_ENDOTHELIAL_CELLS"," SMAD7  FLT4  S1PR1"
0.176473999596833,11,643,1.6945123305932,"FAN OVARY CL15 SMALL ANTRAL FOLLICLE GRANULOSA CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_OVARY_CL15_SMALL_ANTRAL_FOLLICLE_GRANULOSA_CELL"," MAPRE1  AFF4  SLC39A8  TPM3  COMT  SARNP  DMAC1  YWHAB  SRI  ITGA6  YWHAH"
0.179029336883521,2,41,4.83180234399747,"CUI DEVELOPING HEART CORONARY VASCULAR ENDOTHELIAL CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/CUI_DEVELOPING_HEART_CORONARY_VASCULAR_ENDOTHELIAL_CELL"," FLT4  ITGA6"
0.179029336883521,3,91,3.26544883687741,"GAUTAM EYE IRIS CILIARY BODY SCHWANN CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAUTAM_EYE_IRIS_CILIARY_BODY_SCHWANN_CELLS"," JOSD2  SYT11  PPP2R2B"
0.198017103192042,4,155,2.5561793045664,"CUI DEVELOPING HEART C7 MAST CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/CUI_DEVELOPING_HEART_C7_MAST_CELL"," ANXA1  LCP1  DNAJB9  SYAP1"
0.198017103192042,2,44,4.50236127508855,"DESCARTES MAIN FETAL SMOOTH MUSCLE CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_MAIN_FETAL_SMOOTH_MUSCLE_CELLS"," PDGFRB  CNTNAP1"
0.198017103192042,4,155,2.5561793045664,"GAUTAM EYE CHOROID SCLERA MELANOCYTES","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAUTAM_EYE_CHOROID_SCLERA_MELANOCYTES"," AP2M1  SNX2  SRI  EIF3H"
0.198431439259548,3,96,3.09537337662338,"ZHENG CORD BLOOD C2 PUTATIVE BASOPHIL EOSINOPHIL MAST CELL PROGENITOR","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/ZHENG_CORD_BLOOD_C2_PUTATIVE_BASOPHIL_EOSINOPHIL_MAST_CELL_PROGENITOR"," ANXA1  LMNA  VIM"
