"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.131409065593269,90,174,1.25755993796085,"GO:0006352 DNA-templated transcription initiation "," http://amigo.geneontology.org/amigo/term/GO:0006352"," TBPL1  TFB1M  TAF2  RRN3  POLR3H  PSMC6  BRF2  POLR2I  TBP  SUB1  GTF2B  GTF2A2  BDP1  TAF1  TAF5  GTF2E1  TAF6L  TFB2M  ERCC3  TAF10  POLR2G  TAF7  BRF1  GTF2F2  GTF2E2  CRCP  LINC02218  TAF9  MED24  MED17  MED29  MED31  MED23  MED1  MED18  MED10  MED6  MED4  MED9  MED22  MED19  MED8  MED11  MED30  MED14  ELOA  RSF1  ESR1  POLRMT  ELOB  MAZ  UBTF  TAF1B  THRA  CDK7  CCNH  SMARCA5  ELOC  ATF7IP  MITF  HMGB1  ERCC1  SMARCB1  TAF1C  GTF3C4  SMARCA4  GTF3C5  H4C8  WNT10B  PWWP2A  SNAPC5  CTNNBIP1  ERCC6  H4C15  H4C14  GTF2H5  SETX  DHX36  NAT14  E2F3  CDK4  CDK9  PPM1D"
0.137256290939042,107,194,1.23181115656165,"GO:0022900 electron transport chain "," http://amigo.geneontology.org/amigo/term/GO:0022900"," NDUFS8  SLC25A12  SDHB  COX7C  NDUFA5  NDUFA10  COX4I1  COX5B  FDX1  NDUFAF1  SDHC  UQCRB  UQCRQ  NDUFB6  NDUFV1  SDHAF2  UQCRFS1  ETFDH  CYCS  UQCRH  NDUFV2  COX5A  CYC1  UQCR10  MT-CO1  SDHD  UQCC3  UQCRHL  NDUFA7  COX7A2  COX6B1  UQCR11  UQCRC2  NDUFA4  MT-CYB  TAFAZZIN  ETFB  CCNB1  ENOX2  NDOR1  BID  NDUFS1  AIFM2  AKR7A2  ME2  AKR1B1  COQ9  DLD  GFUS  DGUOK  NDUFA8  DNAJC15  STEAP4  IDO1  AOC2  MYBBP1A  LOXL2  RDH16  DEGS1  SRD5A1  NDUFB9  SURF1  NDUFC2  QDPR  ALDH4A1  DHRS3  HAAO  NDUFS4  CYBB  NDUFB8  PLEC  ADH5  ASPH  MT-ND6  MT-ND5  MT-ND1  NDUFS3  SCO2  SLC25A51  COA6  NDUFA12  GHITM  NDUFAB1  NDUFB4  NDUFB2  NDUFB7  NDUFA1  NDUFB5  NDUFA9  NDUFS5  NDUFA3  NDUFB1  COX15  GPD2"
0.137256290939042,886,2069,1.07048002757143,"GO:0043933 protein-containing complex organization "," http://amigo.geneontology.org/amigo/term/GO:0043933"," RSF1  SMARCA5  ZMYND10  HCCS  LAMP2  TTC19  TMSB10  TUBG2  CAPG  GEMIN8  CELF2  VAMP3  TTC17  SFSWAP  EIF4B  DDX20  PSME4  NDE1  SAR1A  SRCAP  JMJD4  CTTN  GEMIN2  SNAP23  SNRPD3  TFIP11  NIN  PSMC6  PLTP  NDUFAF5  CRNKL1  MAP1LC3A  CEP192  RUBCNL  COG4  DNAJC17  SPAG1  NOP53  MTPN  ZNHIT1  COA1  KANK1  EIF3A  RAD51C  SLAIN2  HSPA8  FOXRED1  NDUFS8  PTGES3  MTRF1L  COX7A2  OTOF  RPS15  CAPZA1  KLHL12  STMN1  VAMP8  ABITRAM  HELLS  WASHC3  ATPAF1  SNRPC  H2BC11  TBCC  MKKS  EIF2S2  TUBGCP3  VIL1  HIP1  TUBGCP6  RNF112  PSMG2  DNAAF11  FCHO1  LSM4  CAMSAP1  TUBGCP2  CLIP1  HIP1R  AAR2  TUBG1  ERAL1  NASP  SCO1  COX16  CDC73  APC  SRPK2  AVIL  VILL  CKAP2  CDK5RAP2  FHDC1  FCHSD2  NDUFAF1  HAUS2  TUBGCP4  GTF2B  PREB  VAMP1  SCAF11  NEDD1  CCDC65  SLAIN1  GTF2A2  SSH2  CLTC  AFG3L2  GEMIN7  ANP32E  HAX1  SNAP47  SNRNP200  NAF1  BDP1  LUC7L2  TAF1  RPL10  SURF1  EPG5  PSTPIP2  SRP19  ASAP1  GTF2E1  CHD1  SDHAF4  OXA1L  NUP205  VBP1  NDUFAF6  SCAF4  NRG1  H2BC5  H4C8  MIS18A  TAF6L  NUP35  VPS72  CDC42EP3  COX18  FYCO1  DNAAF5  WASHC5  DNAAF2  PRPF18  B2M  MAP1A  SNRPD1  MRPL58  SDHAF2  HLA-DPA1  NDUFS5  RAMAC  TMEM126A  TMEM126B  TBCA  ATPAF2  SMN1  CHD2  PRPF8  CKAP5  TMEM70  RUVBL1  SHMT1  FLII  DMAP1  NDUFAF3  COX14  TAF7  SPTY2D1  PUF60  HIGD1A  MRPS11  SNRPE  DDX28  RUVBL2  PSMG1  COA3  KNTC1  H2BC21  RPS27L  NAP1L3  KANK3  C15orf62  RRP7A  HLA-DRB1  LONP1  SDHAF3  HLA-DQA1  SVIL  H2BC12  HLA-DRB5  UNC13B  CAPZA2  DAXX  PFDN6  HLA-DOA  UQCC3  SPIRE2  SDHAF1  TECPR1  NAP1L4  TMSB4X  HLA-DPB1  VAMP2  NDUFAF8  HLA-DQB1  HLA-DMB  PET117  RPS28  HLA-DOB  COX19  ISY1  PWP2  EIF6  MRPL20  LINC02218  SMIM20  MAP1LC3B2  H4C15  H4C14  GTF2H5  TAF9  TUBGCP5  TBCE  SCO2  VPS41  TRAPPC6A  MED24  MED17  TRAPPC3  MED29  GEMIN5  EIF3I  SUPT16H  EIF3D  PHF5A  PRMT5  HTATSF1  EIF3J  EIF3B  MED31  MED23  SF3B6  WDR77  VPS4B  BCL11A  MED1  SNRPB2  YEATS4  MED18  EIF3G  SNRPA1  VPS4A  MED10  MED6  TGFBRAP1  MED4  ACTL6A  SNRPF  MED9  SNRPG  MED22  EIF3M  SSRP1  TRAPPC8  MED19  VPS8  MED8  MED11  MED30  VPS39  TRAPPC2L  TRAPPC11  SF3B5  DDX23  EIF3F  ACAD9  EIF3K  MED14  SF3A3  EIF3C  TMEM186  TRAPPC2  TRAPPC4  TRAPPC2B  ALS2  RBM5  DHX33  PKD1  BID  LIMA1  FNIP2  VMP1  ABCA7  ELAVL1  SMARCD1  TP53BP1  HSD17B10  SMARCE1  ACACB  UBE2K  PIK3C3  XRCC5  HSP90AA1  SMARCD3  GSK3B  YTHDC1  ATRX  ZW10  DNM1L  FKBP1A  P2RX7  OAS1  FUS  ESR1  AGO1  PSMD5  HSP90AB1  SH3GLB1  SMARCB1  BIK  EP300  PPM1A  TCL1A  SAMHD1  RIOK3  CHRAC1  GRWD1  CARD8  UBE2S  PRPF19  TBP  VEGFA  ECT2  DNAH1  CHMP3  TAF1B  SUMO1  TMEM9  ARID1A  KMT2A  PKD2  ITGB1BP1  TRIM32  KCNJ2  AGO2  RPL23  NCLN  THRA  PRMT1  SMARCA4  STEAP4  MAP7D3  SHFL  NINJ1  LLGL1  RAF1  AGO4  HRK  MICAL1  DHX9  LAMC1  APPL2  YME1L1  LRRC8A  ANP32B  CENPE  PEX5  TARBP2  NOL3  TBCD  TRPM2  BCL10  KIF2C  ALDH9A1  TIFA  RASA1  PLA2G7  DAAM2  POLE3  APIP  MPP7  CENPJ  BCL2L11  ANGPT1  GBP5  MCU  TIAM1  MCM3AP  ADAR  WDCP  CLASP2  AIM2  F2RL1  ANKRA2  SLU7  HGSNAT  DACT1  SMAD3  NLRC3  COA6  PDCD6IP  SMAD1  HSPA4  TRMT61B  PPID  ATF7IP  HCFC1  LSM2  SMARCC1  ATP2A2  NLRP6  SMAD2  EID2  MIEF2  BEND3  FARSA  PTPN11  ZNF746  RNF135  CIB1  KRT10  MITF  ISG15  DNAH17  CARD9  ARID2  LIN54  HMGB1  ZNF777  PIK3R4  BLM  CARD11  DDX39B  BAZ1A  OPA1  AIF1  RACK1  SCAF8  LCAT  ARL2  DNAJC9  TSPAN4  DDX3X  FNIP1  MICAL3  PRKDC  COA8  H3C6  H3C10  RAD52  FKBP4  FARP2  COX10  NDUFS1  KCNG1  ARHGEF5  MAPK9  EIF2AK2  MCM2  PICALM  DLG1  KAT6A  CHMP2B  ZMPSTE24  RRN3  CHMP5  IRAK3  CAPN3  HDAC6  SNU13  KCTD17  RAB5IF  STK4  KCND1  CORO1A  CENPT  TAF1C  BRF2  STK3  KCTD9  PIK3R2  RAB3A  CRTC1  AIMP2  UBTF  TNFAIP1  DDX6  ARPC3  CDKN1B  RIPOR2  FBXO5  MACROH2A1  TFG  RPL24  KCNC4  TRPM6  SET  DNAJC15  ATF1  MAX  HP1BP3  MTRFR  GCH1  EIF5A  SWAP70  MBD2  PSRC1  KCTD1  CD36  CCDC115  BIN1  STXBP1  TLR4  PDCL  RDX  ADAM10  SPTBN5  GCHFR  TMOD3  RAP1GDS1  EGF  BBS4  CRTC3  PARP1  COPS7B  DGKQ  PDGFC  MSRB2  RPS3  KCNA6  NDUFC2  DAB2  CYRIB  KCTD15  KCTD18  CCT8  KAT6B  BAG4  DHRS1  PSMG3  NCK1  KCNB1  TSPAN33  SV2A  ABCG1  CRTC2  ALOX15  ARPC5  NLRP3  EIF5A2  NDUFAF2  STXBP5  MICALL2  ABCA1  PIP4P1  TAF10  CENPN  HDGFL3  RRM1  PRRT2  MLST8  MFSD2A  LETM1  PTK2  CENPX  WNT10B  KIF5B  PRKCE  RRM2  PRNP  SH3PXD2B  NDUFA11  KCTD13  MTLN  BOK  NAP1L5  PLEC  CTNNBIP1  KCTD12  COA4  NDUFB1  NDUFA12  H1-10  BRF1  SMYD3  AIDA  TSPYL4  H1-2  CENPP  CLN3  TMEM120B  H1-0  GSPT2  GTF2IRD2  SPTAN1  CYRIA  ASPH  COPS8  MT-ND6  MSRB1  MTOR  INPP5F  EIF3CL  NDUFS3  KCTD11  STMP1  KCTD7  FMN1  ARPC4-TTLL3  CHMP4A  CHMP1B  IKBKE  FMC1-LUC7L2  ACACA  CLASP1  NDUFAB1  UPF1  COX15  CUL3  TPR  SOAT1  ATG5  NDUFB4  ARFGEF1  DHX29  NUP133  TFRC  NDUFB2  PLEKHG2  ATP5F1D  NDUFB7  TM9SF4  PSMD10  TAFAZZIN  ARHGEF7  PIEZO1  SETX  RANGRF  NOP2  SUB1  NDUFA8  SLF2  TRIM6  MRM2  IKZF4  NUP153  NDUFA1  RAP1B  AKAP9  NDUFA5  AFDN  NDUFA10  DHX30  JCHAIN  SLF1  UBQLN1  NDUFB5  NUMA1  SORL1  NDUFA9  PRUNE1  POGZ  NDUFB11  TERF1  NDUFB9  TTC12  AHCTF1  TTN  UBQLN4  CHCHD4  ATXN7  ICE1  NDUFS4  FMC1  NDUFB6  NEMF  JAM3  NDUFB8  CCT2  GPX4  UQCRFS1  ZRSR2  NDUFA3  CLEC7A  SMCR8  ANO6  PDE4DIP  RRS1  SETD2  DGAT1  FAF1  DRG1  NDUFA13  MT-ND5  MT-ND1  TRAF3IP1  BRD2  LCMT1  TMEM242  PDXP  PDCD6  CHCHD10  BRK1  CORO7  EHD3  TAF2  CDC42  CRYZ  CUTC  SIGMAR1  TAF5  HPRT1  LRRK2  MIF  NCKAP1  SRP54  BMF  KLC1  MYH11  DISP1  SYNJ1  SEPTIN8  P2RY12  TLR6  CDK5R1  OCLN  PEG10  DNAAF10  VTA1  RANBP9  DDX1  JAK2  WASF1  CENPF  PILRB  BLOC1S2  CD3E  CSNK2B  SKAP2  HFE  MNAT1  FAS  TRAF1  TSG101  TMED2  ZDHHC8  CD40  KPNA3  ELOB  LPXN  LIN7A  DARS1  PPP6C  EPRS1  HMGA1  TGS1  RB1  TXNL4A  PARD3  FANCC  GFM2  KMT2D  REPS2  PPIH  IL1RAP"
0.140545403753484,99,190,1.2411944319189,"GO:0032946 positive regulation of mononuclear cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0032946"," CD38  CD40  TNFSF13B  IL27RA  BST1  TNFSF4  CD274  IL1B  PTPN22  TNFRSF13C  IL15  JAK2  TYK2  TFRC  CD40LG  LILRB2  XCL1  IL18  CD1D  FCRL3  GPR183  PNP  AIF1  HLA-E  HLA-A  TLR9  MIF  CD24  BTK  PTPRC  DHPS  CORO1A  JAK3  ZAP70  SLAMF1  TLR4  CCDC88B  BMI1  STAT5B  TRAF6  ATAD5  IRS2  ADA  PELI1  CARD11  CD3E  CD6  TCF3  RASAL3  EPHB2  SLC7A1  RPS3  NCK1  HLA-DPA1  BCL2  HMGB1  ZNF335  HLA-DPB1  HLA-DMB  MEF2C  CCR2  ZP3  ICOSLG"
0.15030072414366,15,48,1.71604533200908,"GO:0002370 natural killer cell cytokine production "," http://amigo.geneontology.org/amigo/term/GO:0002370"," CD226  CD160  HLA-F  HLA-E"
0.15030072414366,15,48,1.71604533200908,"GO:0002727 regulation of natural killer cell cytokine production "," http://amigo.geneontology.org/amigo/term/GO:0002727"," CD226  CD160  HLA-F  HLA-E"
0.15030072414366,23,37,1.55927082019591,"GO:0006353 DNA-templated transcription termination "," http://amigo.geneontology.org/amigo/term/GO:0006353"," POLR1H  SETX  MED18  SCAF4  SSU72  POLR3K  SCAF8  MAZ  ZMPSTE24  XRN2  TTF2  DHX9  PRMT5  SMN1"
0.15030072414366,76,136,1.27627591665018,"GO:0051304 chromosome separation "," http://amigo.geneontology.org/amigo/term/GO:0051304"," MAD1L1  CDC27  CSNK2A2  TOP2B  ZW10  CDC23  ANAPC15  TOP2A  CDK5RAP2  ANAPC11  ANAPC1  BUB3  MAD2L1  BUB1  CENPX  MUS81  ZWILCH  RMI1  KNTC1  SLX4  EME2  ARID1B  SMARCD1  SMARCE1  SMARCA2  SMARCD3  BIRC5  BCL7C  SMARCB1  BCL7B  BCL7A  CDC20  ARID1A  SMARCA4  ACTL6A  PBRM1  BRD7  SMARCC1  ARID2  DPF3  FBXO5  NEK6  ZWINT  PLK1  PLSCR1  SPDL1  MLH1  NCAPG  SMC4  PSMG2  SMC2  NCAPG2  RAD21  TACC3  CUL3  TPR  RIOK2  CHFR  KLHL22  CSNK2A1  RECQL5  MAD2L1BP  XRCC3  CCNB1  APC  NUMA1  HECW2  CENPE  RB1  DIS3L2  DYNC1LI1  NSMCE2  LCMT1  CENPF"
0.15030072414366,15,34,1.71604533200908,"GO:0086004 regulation of cardiac muscle cell contraction "," http://amigo.geneontology.org/amigo/term/GO:0086004"," PDE4D  CAMK2D  DLG1  SUMO1  KCNJ2  BIN1  PDE4B  PKP2  DSP  RANGRF  AKAP9  DSC2  JUP  ATP2A2  ATP2A1"
0.15030072414366,66,112,1.29902786423053,"GO:1905818 regulation of chromosome separation "," http://amigo.geneontology.org/amigo/term/GO:1905818"," MAD1L1  CDC27  CSNK2A2  ZW10  CDC23  ANAPC15  CDK5RAP2  ANAPC11  ANAPC1  BUB3  MAD2L1  BUB1  ZWILCH  KNTC1  ARID1B  SMARCD1  SMARCE1  SMARCA2  SMARCD3  BIRC5  BCL7C  SMARCB1  BCL7B  BCL7A  CDC20  ARID1A  SMARCA4  ACTL6A  PBRM1  BRD7  SMARCC1  ARID2  DPF3  FBXO5  NEK6  ZWINT  PLK1  PLSCR1  SPDL1  NCAPG  SMC4  PSMG2  SMC2  NCAPG2  RAD21  TACC3  CUL3  TPR  RIOK2  CHFR  KLHL22  CSNK2A1  MAD2L1BP  XRCC3  CCNB1  APC  NUMA1  HECW2  CENPE  RB1  DYNC1LI1  NSMCE2  LCMT1  CENPF"
0.155763353667529,136,258,1.19683161617044,"GO:0009260 ribonucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009260"," ADSS2  GUCY1B1  CAD  ATP5F1D  MLYCD  ANTKMT  GCDH  UMPS  AMPD2  ATP5PB  ATP5F1E  ACSS2  ACLY  PDHA1  AMPD3  ATP5MC2  ADCY3  ATIC  PPCDC  PAPSS1  ATPSCKMT  DLAT  ATP5F1A  ATP5MC3  ACSS1  AK9  PANK4  ATP5MC1  GMPS  GUCY1A1  ACSL6  NUDT2  ATP5F1C  HPRT1  ATP5MG  ATP5PD  PDHB  CTPS1  DCAKD  APRT  ADSL  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  DLD  NDUFB7  PDHX  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  ACAT1  ADCY7  UCK1  UCK2  GART  TMSB4X  AK2  ELOVL5  ACACB  PRPS2  TAFAZZIN  NME3  NME4  ATP6V1A  DGUOK  SLC25A12  ADCY4  NME7  PID1  FLCN  ADK  NME6  ADA  UCKL1  UQCC3  NME1  NME2  ACACA  PARP1  DIP2A  ACSL4  TECR  PRKAG2  PPT1  SLC26A1  HSD17B12  ACSF3  HTD2"
0.155763353667529,74,113,1.27786017176022,"GO:0033108 mitochondrial respiratory chain complex assembly "," http://amigo.geneontology.org/amigo/term/GO:0033108"," TTC19  NDUFAF5  COA1  FOXRED1  NDUFS8  SCO1  COX16  NDUFAF1  SURF1  SDHAF4  OXA1L  NDUFAF6  COX18  SDHAF2  NDUFS5  TMEM126A  TMEM126B  NDUFAF3  COX14  COA3  SDHAF3  UQCC3  SDHAF1  NDUFAF8  PET117  COX19  SMIM20  SCO2  ACAD9  TMEM186  COA8  NDUFS1  NDUFC2  NDUFAF2  NDUFA11  COA4  NDUFA12  MT-ND6  NDUFS3  NDUFAB1  NDUFB4  NDUFB2  NDUFB7  TAFAZZIN  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  NDUFB11  NDUFB9  CHCHD4  NDUFS4  NDUFB6  NDUFB8  UQCRFS1  NDUFA3  NDUFB1  NDUFA13  MT-ND5  MT-ND1"
0.155763353667529,43,61,1.38086454786228,"GO:0043039 tRNA aminoacylation "," http://amigo.geneontology.org/amigo/term/GO:0043039"," LARS2  GATB  KARS1  IARS2  AARS1  VARS1  SARS2  CARS1  HARS2  RARS1  DARS1  WARS2  DARS2  AARS2  NARS1  CARS2  EPRS1  VARS2  YARS2  FARS2  RARS2  PARS2  MARS1  HARS1  QARS1  FARSA  TARS3  IARS1  GATC  LRRC47"
0.157470204620757,41,57,1.38978486147896,"GO:0006418 tRNA aminoacylation for protein translation "," http://amigo.geneontology.org/amigo/term/GO:0006418"," LARS2  KARS1  IARS2  AARS1  VARS1  SARS2  CARS1  HARS2  RARS1  DARS1  WARS2  DARS2  AARS2  NARS1  CARS2  EPRS1  VARS2  FARS2  RARS2  PARS2  MARS1  HARS1  QARS1  FARSA  TARS3  IARS1  YARS2  LRRC47"
0.167838774438565,29,39,1.47452784083743,"GO:0000154 rRNA modification "," http://amigo.geneontology.org/amigo/term/GO:0000154"," RPUSD1  TFB1M  BUD23  FBL  FTSJ3  GAR1  NOP2  NSUN4  EMG1  METTL16  NSUN5  NAT10  METTL5  NHP2  RPUSD3  TFB2M  RPUSD2  METTL15  TRMT112  NSUN3  NOP10  TRMT61B  TRMT2B  NAF1  MRM2  MRM3  MRM1"
0.172917597375873,105,207,1.22418520500011,"GO:0070665 positive regulation of leukocyte proliferation "," http://amigo.geneontology.org/amigo/term/GO:0070665"," CD38  CD40  TNFSF13B  IL27RA  BST1  TNFSF4  CD274  IL1B  PTPN22  TNFRSF13C  IL15  JAK2  TYK2  TFRC  CSF2RB  CD40LG  LILRB2  XCL1  IL18  CD1D  FCRL3  GPR183  CSF2RA  PNP  AIF1  HLA-E  HLA-A  TLR9  MIF  CD24  BTK  PTPRC  DHPS  CORO1A  JAK3  ZAP70  SLAMF1  TLR4  CCDC88B  BMI1  STAT5B  TRAF6  ATAD5  IRS2  ADA  PELI1  CARD11  CD3E  MAPK1  PTK2  CD6  TCF3  RASAL3  EPHB2  SLC7A1  RPS3  NCK1  HLA-DPA1  BCL2  HMGB1  ZNF335  HLA-DPB1  HLA-DMB  MEF2C  CCR2  ZP3  IL5RA  BST2  ICOSLG"
